Start Timestep,End Timestep,Average Episodic Return
6382800,6382800,49.143684
6383200,6383600,57.84529
6384000,6384000,61.737167
6384400,6384400,34.87974
6384800,6384800,44.56672
6385200,6385600,35.758263
6386000,6386000,62.050034
6386400,6386400,49.024498
6386800,6387200,36.48295
6387600,6387600,55.438587
6388000,6388000,47.192184
6388400,6388400,56.22371
6388800,6389200,57.133507
6389600,6389600,49.605736
6390000,6390000,45.593002
6390400,6390400,43.73227
6390800,6391200,46.871826
6391600,6391600,50.27047
6392000,6392000,59.504356
6392400,6392800,45.50895
6393200,6393200,49.449753
6393600,6393600,60.49343
6394000,6394000,35.940434
6394400,6394800,60.66642
6395200,6395200,23.840208
6395600,6395600,45.398552
6396000,6396400,57.18478
6396800,6396800,32.221565
6397200,6397200,66.87836
6397600,6397600,60.34815
6398000,6398400,57.332096
6398800,6398800,44.121883
6399200,6399200,61.73098
6399600,6400000,63.29409
6400400,6400400,58.234055
6400800,6400800,67.18146
6401200,6401200,57.54496
6401600,6402000,48.38826
6402400,6402400,47.341988
6402800,6402800,48.25267
6403200,6403200,66.99622
6403600,6404000,43.68439
6404400,6404400,60.377213
6404800,6404800,67.63814
6405200,6405600,50.63394
6406000,6406000,59.76662
6406400,6406400,48.47479
6406800,6406800,37.476643
6407200,6407600,47.690598
6408000,6408000,51.28654
6408400,6408400,45.670757
6408800,6409200,56.11908
6409600,6409600,31.208939
6410000,6410000,67.31134
6410400,6410400,65.64149
6410800,6411200,54.054535
6411600,6411600,80.36457
6412000,6412000,68.81549
6412400,6412800,63.70874
6413200,6413200,48.53143
6413600,6413600,42.776627
6414000,6414000,44.704113
6414400,6414800,50.597885
6415200,6415200,57.212265
6415600,6415600,57.910507
6416000,6416000,41.945724
6416400,6416800,56.22721
6417200,6417200,74.280334
6417600,6417600,43.72017
6418000,6418400,52.03502
6418800,6418800,53.452477
6419200,6419200,70.6793
6419600,6419600,71.259186
6420000,6420400,51.715706
6420800,6420800,50.750732
6421200,6421200,43.101234
6421600,6422000,45.94426
6422400,6422400,48.779293
6422800,6422800,38.395294
6423200,6423200,48.555256
6423600,6424000,63.907124
6424400,6424400,57.11047
6424800,6424800,65.47778
6425200,6425600,44.393795
6426000,6426000,59.86843
6426400,6426400,57.066666
6426800,6426800,45.739685
6427200,6427600,46.240135
6428000,6428000,57.67994
6428400,6428400,60.16793
6428800,6428800,34.53481
6429200,6429600,54.65671
6430000,6430000,44.14192
6430400,6430400,72.17038
6430800,6431200,39.87478
6431600,6431600,62.58718
6432000,6432000,36.880123
6432400,6432400,57.18323
6432800,6433200,65.77788
6433600,6433600,53.000904
6434000,6434000,47.569744
6434400,6434800,61.19371
6435200,6435200,52.191246
6435600,6435600,38.523758
6436000,6436000,50.89445
6436400,6436800,42.640736
6437200,6437200,48.00084
6437600,6437600,51.14469
6438000,6438400,64.54053
6438800,6438800,47.73243
6439200,6439200,56.530533
6439600,6439600,56.558846
6440000,6440400,54.099632
6440800,6440800,46.508278
6441200,6441200,47.47733
6441600,6441600,46.965874
6442000,6442400,51.43959
6442800,6442800,46.28621
6443200,6443200,48.438522
6443600,6444000,57.425007
6444400,6444400,55.983467
6444800,6444800,43.046772
6445200,6445200,40.1853
6445600,6446000,38.167618
6446400,6446400,52.408165
6446800,6446800,19.421883
6447200,6447600,56.212246
6448000,6448000,19.062084
6448400,6448400,43.87216
6448800,6448800,50.94063
6449200,6449600,45.048805
6450000,6450000,46.136253
6450400,6450400,55.88895
6450800,6451200,47.916367
6451600,6451600,65.26255
6452000,6452000,57.339363
6452400,6452400,56.978874
6452800,6453200,44.315605
6453600,6453600,50.583282
6454000,6454000,51.884018
6454400,6454400,53.154808
6454800,6455200,41.937107
6455600,6455600,45.43342
6456000,6456000,46.247665
6456400,6456800,40.920998
6457200,6457200,38.172867
6457600,6457600,54.643005
6458000,6458000,40.145493
6458400,6458800,41.465836
6459200,6459200,46.947746
6459600,6459600,61.377594
6460000,6460400,44.9705
6460800,6460800,41.017937
6461200,6461200,50.790855
6461600,6461600,62.82029
6462000,6462400,42.44079
6462800,6462800,45.89867
6463200,6463200,44.931488
6463600,6464000,44.90116
6464400,6464400,45.60569
6464800,6464800,32.71507
6465200,6465200,53.132233
6465600,6466000,47.6258
6466400,6466400,49.52132
6466800,6466800,43.1707
6467200,6467200,48.54997
6467600,6468000,43.593746
6468400,6468400,42.919075
6468800,6468800,53.749474
6469200,6469600,52.25303
6470000,6470000,51.48432
6470400,6470400,45.679497
6470800,6470800,38.675415
6471200,6471600,38.723763
6472000,6472000,27.50187
6472400,6472400,56.484596
6472800,6473200,41.559685
6473600,6473600,45.540764
6474000,6474000,41.377186
6474400,6474400,50.517006
6474800,6475200,47.893776
6475600,6475600,42.35701
6476000,6476000,56.042343
6476400,6476800,47.618546
6477200,6477200,61.130642
6477600,6477600,57.672817
6478000,6478000,50.891953
6478400,6478800,66.693375
6479200,6479200,51.435486
6479600,6479600,62.265762
6480000,6480000,47.86519
6480400,6480800,57.029488
6481200,6481200,56.055916
6481600,6481600,64.43298
6482000,6482400,58.148903
6482800,6482800,71.845
6483200,6483200,66.86261
6483600,6483600,61.357475
6484000,6484400,53.67099
6484800,6484800,50.433617
6485200,6485200,67.61374
6485600,6486000,59.531776
6486400,6486400,68.227936
6486800,6486800,54.013138
6487200,6487200,60.3043
6487600,6488000,59.06769
6488400,6488400,73.427376
6488800,6488800,74.43704
6489200,6489600,58.59291
6490000,6490000,64.26447
6490400,6490400,65.97954
6490800,6490800,63.86407
6491200,6491600,60.20248
6492000,6492000,44.00225
6492400,6492400,68.078926
6492800,6492800,47.519444
6493200,6493600,63.419212
6494000,6494000,56.3071
6494400,6494400,51.83481
6494800,6495200,70.41384
6495600,6495600,64.04725
6496000,6496000,56.02925
6496400,6496400,58.850006
6496800,6497200,65.37762
6497600,6497600,58.339897
6498000,6498000,76.07435
6498400,6498800,60.166077
6499200,6499200,67.69574
6499600,6499600,60.091614
6500000,6500000,66.85051
6500400,6500800,64.27084
6501200,6501200,61.814728
6501600,6501600,67.783455
6502000,6502400,65.78553
6502800,6502800,55.35118
6503200,6503200,66.00885
6503600,6503600,65.08144
6504000,6504400,70.2104
6504800,6504800,59.08571
6505200,6505200,72.51454
6505600,6505600,57.01493
6506000,6506400,65.84102
6506800,6506800,69.388916
6507200,6507200,65.12637
6507600,6508000,67.329666
6508400,6508400,72.677666
6508800,6508800,66.11165
6509200,6509200,64.16243
6509600,6510000,70.28181
6510400,6510400,67.59886
6510800,6510800,71.57019
6511200,6511600,66.21594
6512000,6512000,36.57036
6512400,6512400,63.948532
6512800,6512800,73.05119
6513200,6513600,61.638123
6514000,6514000,62.29624
6514400,6514400,59.252068
6514800,6515200,59.68162
6515600,6515600,61.79006
6516000,6516000,60.407993
6516400,6516400,61.37176
6516800,6517200,59.35662
6517600,6517600,59.204296
6518000,6518000,66.861664
6518400,6518400,49.067707
6518800,6519200,62.71092
6519600,6519600,69.57443
6520000,6520000,59.380405
6520400,6520800,47.43395
6521200,6521200,72.93762
6521600,6521600,47.244026
6522000,6522000,59.550224
6522400,6522800,43.96476
6523200,6523200,59.962494
6523600,6523600,50.55081
6524000,6524400,61.294968
6524800,6524800,62.98807
6525200,6525200,52.14167
6525600,6525600,63.159176
6526000,6526400,64.81633
6526800,6526800,60.56207
6527200,6527200,61.030884
6527600,6528000,57.89435
6528400,6528400,56.75315
6528800,6528800,69.052284
6529200,6529200,65.79945
6529600,6530000,61.97711
6530400,6530400,53.501938
6530800,6530800,66.7061
6531200,6531200,60.960773
6531600,6532000,66.73443
6532400,6532400,58.752678
6532800,6532800,64.05697
6533200,6533600,58.664692
6534000,6534000,48.239105
6534400,6534400,68.38558
6534800,6534800,59.397232
6535200,6535600,66.406204
6536000,6536000,60.57228
6536400,6536400,49.91819
6536800,6537200,60.046623
6537600,6537600,66.88321
6538000,6538000,66.235756
6538400,6538400,56.06342
6538800,6539200,51.048088
6539600,6539600,60.54489
6540000,6540000,65.27429
6540400,6540800,52.829193
6541200,6541200,65.51148
6541600,6541600,67.64772
6542000,6542000,55.354
6542400,6542800,64.576706
6543200,6543200,58.32303
6543600,6543600,48.461464
6544000,6544000,58.661102
6544400,6544800,56.136208
6545200,6545200,61.950127
6545600,6545600,49.72592
6546000,6546400,57.236366
6546800,6546800,64.87897
6547200,6547200,60.456326
6547600,6547600,58.002556
6548000,6548400,55.775505
6548800,6548800,50.508736
6549200,6549200,54.0137
6549600,6550000,61.840187
6550400,6550400,58.29847
6550800,6550800,70.73649
6551200,6551200,56.255127
6551600,6552000,61.17003
6552400,6552400,62.17909
6552800,6552800,54.671833
6553200,6553600,57.89276
6554000,6554000,66.69108
6554400,6554400,51.08458
6554800,6554800,48.567963
6555200,6555600,45.75884
6556000,6556000,47.90067
6556400,6556400,65.167145
6556800,6556800,52.674084
6557200,6557600,57.14445
6558000,6558000,57.6124
6558400,6558400,54.90253
6558800,6559200,52.3164
6559600,6559600,56.37475
6560000,6560000,52.06848
6560400,6560400,53.496048
6560800,6561200,50.579174
6561600,6561600,51.898674
6562000,6562000,62.600395
6562400,6562800,65.80285
6563200,6563200,46.911346
6563600,6563600,66.17799
6564000,6564000,57.454
6564400,6564800,61.47477
6565200,6565200,49.80127
6565600,6565600,60.699127
6566000,6566400,51.325447
6566800,6566800,58.752087
6567200,6567200,60.12953
6567600,6567600,63.325417
6568000,6568400,54.513176
6568800,6568800,52.57614
6569200,6569200,65.68198
6569600,6569600,71.44847
6570000,6570400,62.88652
6570800,6570800,64.48091
6571200,6571200,56.732117
6571600,6572000,50.97712
6572400,6572400,43.117104
6572800,6572800,66.72885
6573200,6573200,46.985443
6573600,6574000,44.48519
6574400,6574400,62.78809
6574800,6574800,57.929398
6575200,6575600,58.86177
6576000,6576000,37.926567
6576400,6576400,48.143402
6576800,6576800,58.649597
6577200,6577600,38.639793
6578000,6578000,63.68377
6578400,6578400,33.41976
6578800,6579200,59.535484
6579600,6579600,57.262905
6580000,6580000,54.456375
6580400,6580400,50.07376
6580800,6581200,45.641014
6581600,6581600,54.72702
6582000,6582000,55.501663
6582400,6582400,58.39199
6582800,6583200,56.967133
6583600,6583600,55.640793
6584000,6584000,64.94143
6584400,6584800,67.45346
6585200,6585200,60.47773
6585600,6585600,58.89498
6586000,6586000,59.9534
6586400,6586800,57.708984
6587200,6587200,46.107304
6587600,6587600,59.69758
6588000,6588400,67.42305
6588800,6588800,52.580734
6589200,6589200,63.90266
6589600,6589600,61.783558
6590000,6590400,61.593437
6590800,6590800,63.329647
6591200,6591200,45.16352
6591600,6592000,59.02692
6592400,6592400,61.197815
6592800,6592800,64.868576
6593200,6593200,70.23172
6593600,6594000,59.428806
6594400,6594400,62.164963
6594800,6594800,61.48918
6595200,6595200,72.85105
6595600,6596000,49.453957
6596400,6596400,57.746346
6596800,6596800,47.331036
6597200,6597600,53.394264
6598000,6598000,64.429276
6598400,6598400,43.947174
6598800,6598800,59.86921
6599200,6599600,54.25733
6600000,6600000,51.623646
6600400,6600400,61.19085
6600800,6601200,57.12215
6601600,6601600,63.63794
6602000,6602000,62.612465
6602400,6602400,34.101013
6602800,6603200,53.932526
6603600,6603600,61.029266
6604000,6604000,65.556915
6604400,6604800,55.630924
6605200,6605200,60.633713
6605600,6605600,56.61518
6606000,6606000,59.30574
6606400,6606800,57.776592
6607200,6607200,64.1705
6607600,6607600,56.084305
6608000,6608000,58.438286
6608400,6608800,58.788647
6609200,6609200,55.803074
6609600,6609600,59.374874
6610000,6610400,60.80497
6610800,6610800,60.80619
6611200,6611200,65.64465
6611600,6611600,62.556625
6612000,6612400,58.29724
6612800,6612800,69.72686
6613200,6613200,47.274963
6613600,6614000,58.24301
6614400,6614400,54.182495
6614800,6614800,49.148487
6615200,6615200,61.52891
6615600,6616000,53.035988
6616400,6616400,49.64614
6616800,6616800,49.671608
6617200,6617600,57.584213
6618000,6618000,60.780556
6618400,6618400,54.283573
6618800,6618800,71.44751
6619200,6619600,54.99344
6620000,6620000,58.774857
6620400,6620400,54.60508
6620800,6620800,67.39668
6621200,6621600,58.833637
6622000,6622000,50.614666
6622400,6622400,46.48578
6622800,6623200,53.989223
6623600,6623600,65.71289
6624000,6624000,60.89935
6624400,6624400,64.38135
6624800,6625200,58.87902
6625600,6625600,63.249935
6626000,6626000,49.759575
6626400,6626800,54.53443
6627200,6627200,70.19826
6627600,6627600,56.506577
6628000,6628000,38.29664
6628400,6628800,60.50119
6629200,6629200,40.731766
6629600,6629600,48.56685
6630000,6630400,65.632065
6630800,6630800,45.800873
6631200,6631200,59.66743
6631600,6631600,54.03801
6632000,6632400,60.49853
6632800,6632800,50.3227
6633200,6633200,62.13254
6633600,6633600,44.421707
6634000,6634400,51.69055
6634800,6634800,33.85959
6635200,6635200,61.441093
6635600,6636000,49.33655
6636400,6636400,47.011627
6636800,6636800,49.694077
6637200,6637200,65.922195
6637600,6638000,48.431084
6638400,6638400,52.312286
6638800,6638800,58.3599
6639200,6639600,52.160942
6640000,6640000,66.938644
6640400,6640400,57.373737
6640800,6640800,59.74104
6641200,6641600,62.72686
6642000,6642000,61.722904
6642400,6642400,46.657257
6642800,6643200,48.802643
6643600,6643600,53.7825
6644000,6644000,57.36781
6644400,6644400,56.521282
6644800,6645200,52.92487
6645600,6645600,61.793568
6646000,6646000,59.4276
6646400,6646400,49.972366
6646800,6647200,45.612995
6647600,6647600,51.30593
6648000,6648000,62.173332
6648400,6648800,51.91182
6649200,6649200,44.556175
6649600,6649600,40.75773
6650000,6650000,51.451065
6650400,6650800,54.120552
6651200,6651200,41.248463
6651600,6651600,49.668182
6652000,6652400,54.622974
6652800,6652800,58.00171
6653200,6653200,58.404152
6653600,6653600,55.580513
6654000,6654400,58.049767
6654800,6654800,64.470024
6655200,6655200,59.278206
6655600,6656000,63.6853
6656400,6656400,50.217117
6656800,6656800,56.878796
6657200,6657200,48.28459
6657600,6658000,54.03935
6658400,6658400,65.39885
6658800,6658800,54.810402
6659200,6659200,47.075424
6659600,6660000,51.55626
6660400,6660400,53.823555
6660800,6660800,34.158012
6661200,6661600,52.792595
6662000,6662000,58.0176
6662400,6662400,52.719547
6662800,6662800,53.638954
6663200,6663600,56.842316
6664000,6664000,52.33922
6664400,6664400,53.17167
6664800,6665200,65.86773
6665600,6665600,68.016205
6666000,6666000,66.48035
6666400,6666400,60.934093
6666800,6667200,56.188374
6667600,6667600,61.11433
6668000,6668000,64.788704
6668400,6668800,60.810833
6669200,6669200,57.593124
6669600,6669600,63.510754
6670000,6670000,65.37224
6670400,6670800,59.593716
6671200,6671200,64.74542
6671600,6671600,58.267776
6672000,6672000,69.096115
6672400,6672800,68.28136
6673200,6673200,58.3332
6673600,6673600,62.72095
6674000,6674400,58.763695
6674800,6674800,57.065804
6675200,6675200,66.58931
6675600,6675600,68.84915
6676000,6676400,53.311493
6676800,6676800,65.288895
6677200,6677200,58.989357
6677600,6678000,52.872955
6678400,6678400,57.41054
6678800,6678800,61.20124
6679200,6679200,62.68432
6679600,6680000,60.13259
6680400,6680400,58.3463
6680800,6680800,64.12688
6681200,6681600,67.296936
6682000,6682000,68.79613
6682400,6682400,61.791946
6682800,6682800,59.40228
6683200,6683600,63.187912
6684000,6684000,70.70793
6684400,6684400,65.818726
6684800,6684800,56.34225
6685200,6685600,63.252823
6686000,6686000,78.30908
6686400,6686400,71.82773
6686800,6687200,60.074516
6687600,6687600,64.79725
6688000,6688000,60.641914
6688400,6688400,53.48512
6688800,6689200,66.765625
6689600,6689600,72.00788
6690000,6690000,64.91588
6690400,6690800,72.27112
6691200,6691200,65.92654
6691600,6691600,50.56275
6692000,6692000,69.39121
6692400,6692800,68.6314
6693200,6693200,63.5928
6693600,6693600,51.817947
6694000,6694400,60.132607
6694800,6694800,69.81456
6695200,6695200,70.08287
6695600,6695600,58.98221
6696000,6696400,61.29663
6696800,6696800,68.31622
6697200,6697200,66.13316
6697600,6697600,68.166405
6698000,6698400,65.8123
6698800,6698800,55.625336
6699200,6699200,45.980858
6699600,6700000,67.463234
6700400,6700400,49.2829
6700800,6700800,66.75108
6701200,6701200,55.29394
6701600,6702000,63.200783
6702400,6702400,57.83148
6702800,6702800,66.12813
6703200,6703600,67.11453
6704000,6704000,60.848366
6704400,6704400,51.500717
6704800,6704800,60.004044
6705200,6705600,62.768623
6706000,6706000,73.57679
6706400,6706400,53.236412
6706800,6707200,71.14928
6707600,6707600,69.16406
6708000,6708000,62.840584
6708400,6708400,64.059
6708800,6709200,61.973335
6709600,6709600,73.133125
6710000,6710000,53.74391
6710400,6710400,64.67936
6710800,6711200,63.724174
6711600,6711600,58.475163
6712000,6712000,67.436035
6712400,6712800,61.449844
6713200,6713200,66.40915
6713600,6713600,58.417843
6714000,6714000,64.65929
6714400,6714800,60.824066
6715200,6715200,53.607834
6715600,6715600,54.636417
6716000,6716400,55.768288
6716800,6716800,51.739788
6717200,6717200,68.100815
6717600,6717600,63.542076
6718000,6718400,61.97716
6718800,6718800,71.97424
6719200,6719200,63.357983
6719600,6720000,63.404903
6720400,6720400,73.0798
6720800,6720800,58.17692
6721200,6721200,64.394424
6721600,6722000,60.667473
6722400,6722400,67.438095
6722800,6722800,65.17229
6723200,6723200,69.04334
6723600,6724000,62.62854
6724400,6724400,66.50069
6724800,6724800,53.984173
6725200,6725600,61.7249
6726000,6726000,67.767395
6726400,6726400,71.17682
6726800,6726800,69.6821
6727200,6727600,66.9991
6728000,6728000,67.22833
6728400,6728400,66.63078
6728800,6729200,64.30348
6729600,6729600,65.11793
6730000,6730000,53.77375
6730400,6730400,52.966457
6730800,6731200,69.38399
6731600,6731600,60.780724
6732000,6732000,66.77805
6732400,6732800,65.99242
6733200,6733200,60.858448
6733600,6733600,42.717316
6734000,6734000,62.80715
6734400,6734800,70.991554
6735200,6735200,67.5332
6735600,6735600,61.094437
6736000,6736000,61.269142
6736400,6736800,54.311867
6737200,6737200,69.59039
6737600,6737600,49.410378
6738000,6738400,57.532818
6738800,6738800,54.388283
6739200,6739200,59.62742
6739600,6739600,57.547226
6740000,6740400,55.17695
6740800,6740800,60.523315
6741200,6741200,58.814606
6741600,6742000,51.263412
6742400,6742400,61.619347
6742800,6742800,69.49734
6743200,6743200,63.01428
6743600,6744000,60.08451
6744400,6744400,69.60963
6744800,6744800,67.68905
6745200,6745600,62.958225
6746000,6746000,59.520905
6746400,6746400,52.023434
6746800,6746800,51.94951
6747200,6747600,56.64707
6748000,6748000,60.654533
6748400,6748400,56.82621
6748800,6748800,65.410866
6749200,6749600,62.70219
6750000,6750000,73.67837
6750400,6750400,66.37097
6750800,6751200,46.409622
6751600,6751600,56.89021
6752000,6752000,70.27072
6752400,6752400,65.169
6752800,6753200,61.208252
6753600,6753600,56.324696
6754000,6754000,45.718407
6754400,6754800,58.402737
6755200,6755200,55.097652
6755600,6755600,49.570065
6756000,6756000,66.23396
6756400,6756800,55.317417
6757200,6757200,59.909534
6757600,6757600,59.302803
6758000,6758400,60.098618
6758800,6758800,61.61011
6759200,6759200,63.761566
6759600,6759600,62.604305
6760000,6760400,52.751747
6760800,6760800,66.052025
6761200,6761200,36.431923
6761600,6761600,52.65603
6762000,6762400,49.441208
6762800,6762800,65.52655
6763200,6763200,54.88564
6763600,6764000,61.35502
6764400,6764400,58.530327
6764800,6764800,47.42728
6765200,6765200,53.475746
6765600,6766000,57.906487
6766400,6766400,44.287247
6766800,6766800,65.58229
6767200,6767600,57.67056
6768000,6768000,70.173225
6768400,6768400,48.10162
6768800,6768800,56.594795
6769200,6769600,59.132385
6770000,6770000,57.8306
6770400,6770400,68.43117
6770800,6771200,51.783623
6771600,6771600,54.67334
6772000,6772000,60.499367
6772400,6772400,64.09857
6772800,6773200,61.58452
6773600,6773600,63.045143
6774000,6774000,64.05777
6774400,6774400,53.983387
6774800,6775200,58.90602
6775600,6775600,60.122913
6776000,6776000,67.17588
6776400,6776800,45.081596
6777200,6777200,64.159996
6777600,6777600,61.09491
6778000,6778000,52.0242
6778400,6778800,61.643524
6779200,6779200,45.6596
6779600,6779600,59.584915
6780000,6780400,63.86044
6780800,6780800,57.043995
6781200,6781200,50.225567
6781600,6781600,57.350624
6782000,6782400,54.05906
6782800,6782800,38.863457
6783200,6783200,33.54256
6783600,6784000,52.91648
6784400,6784400,42.723557
6784800,6784800,36.758766
6785200,6785200,47.484093
6785600,6786000,44.72484
6786400,6786400,58.5474
6786800,6786800,56.53613
6787200,6787200,54.984608
6787600,6788000,44.2295
6788400,6788400,52.54383
6788800,6788800,63.280018
6789200,6789600,57.689735
6790000,6790000,66.43733
6790400,6790400,69.32416
6790800,6790800,42.823288
6791200,6791600,53.54273
6792000,6792000,42.069923
6792400,6792400,63.377747
6792800,6793200,54.51783
6793600,6793600,47.47933
6794000,6794000,47.291622
6794400,6794400,55.60831
6794800,6795200,52.939247
6795600,6795600,56.846115
6796000,6796000,58.952778
6796400,6796800,48.24728
6797200,6797200,51.2919
6797600,6797600,59.90807
6798000,6798000,45.489788
6798400,6798800,56.17022
6799200,6799200,64.1862
6799600,6799600,68.28901
6800000,6800000,64.31772
6800400,6800800,60.102142
6801200,6801200,48.66999
6801600,6801600,56.384026
6802000,6802400,54.27038
6802800,6802800,54.051563
6803200,6803200,47.79856
6803600,6803600,61.937065
6804000,6804400,53.087708
6804800,6804800,66.95317
6805200,6805200,56.31608
6805600,6806000,62.41181
6806400,6806400,40.846436
6806800,6806800,59.953365
6807200,6807200,59.872345
6807600,6808000,64.83142
6808400,6808400,45.957775
6808800,6808800,65.367676
6809200,6809600,55.742607
6810000,6810000,40.36119
6810400,6810400,59.911697
6810800,6810800,61.644264
6811200,6811600,55.311592
6812000,6812000,59.69137
6812400,6812400,43.460625
6812800,6812800,67.46898
6813200,6813600,65.15817
6814000,6814000,47.343914
6814400,6814400,50.7816
6814800,6815200,53.19044
6815600,6815600,71.30353
6816000,6816000,60.93905
6816400,6816400,69.28433
6816800,6817200,68.75075
6817600,6817600,67.026825
6818000,6818000,63.77158
6818400,6818800,55.503235
6819200,6819200,60.70207
6819600,6819600,61.64048
6820000,6820000,67.65963
6820400,6820800,50.591633
6821200,6821200,50.466873
6821600,6821600,62.9681
6822000,6822400,60.54621
6822800,6822800,61.948746
6823200,6823200,64.69901
6823600,6823600,59.800198
6824000,6824400,63.49817
6824800,6824800,55.781776
6825200,6825200,55.316193
6825600,6825600,58.96923
6826000,6826400,64.62857
6826800,6826800,66.74142
6827200,6827200,63.243855
6827600,6828000,62.90438
6828400,6828400,71.48406
6828800,6828800,55.6996
6829200,6829200,52.062233
6829600,6830000,65.78969
6830400,6830400,51.19079
6830800,6830800,62.816307
6831200,6831600,52.619007
6832000,6832000,57.273296
6832400,6832400,52.953342
6832800,6832800,69.89996
6833200,6833600,66.8826
6834000,6834000,58.86617
6834400,6834400,68.57477
6834800,6835200,60.279114
6835600,6835600,63.917236
6836000,6836000,61.474304
6836400,6836400,51.544815
6836800,6837200,57.612488
6837600,6837600,57.64715
6838000,6838000,54.41902
6838400,6838400,55.47505
6838800,6839200,58.013847
6839600,6839600,59.985096
6840000,6840000,63.028187
6840400,6840800,60.978317
6841200,6841200,51.882317
6841600,6841600,59.869656
6842000,6842000,58.46565
6842400,6842800,63.322083
6843200,6843200,71.11679
6843600,6843600,65.58813
6844000,6844400,56.375504
6844800,6844800,62.10546
6845200,6845200,69.54947
6845600,6845600,55.94036
6846000,6846400,53.19018
6846800,6846800,61.50425
6847200,6847200,63.270725
6847600,6848000,64.446236
6848400,6848400,60.17298
6848800,6848800,50.0114
6849200,6849200,61.055946
6849600,6850000,64.725105
6850400,6850400,48.25315
6850800,6850800,63.832317
6851200,6851200,67.04535
6851600,6852000,60.014256
6852400,6852400,64.87244
6852800,6852800,63.558846
6853200,6853600,44.919758
6854000,6854000,61.05271
6854400,6854400,65.9597
6854800,6854800,61.92314
6855200,6855600,57.11531
6856000,6856000,40.13195
6856400,6856400,57.784157
6856800,6857200,45.954895
6857600,6857600,42.41605
6858000,6858000,59.87857
6858400,6858400,52.07083
6858800,6859200,52.58879
6859600,6859600,44.583824
6860000,6860000,57.95176
6860400,6860800,56.659702
6861200,6861200,61.420937
6861600,6861600,56.166435
6862000,6862000,73.81408
6862400,6862800,57.737556
6863200,6863200,42.003887
6863600,6863600,38.17275
6864000,6864000,62.478607
6864400,6864800,47.905014
6865200,6865200,41.298553
6865600,6865600,57.90689
6866000,6866400,59.522274
6866800,6866800,58.521835
6867200,6867200,73.30197
6867600,6867600,31.577303
6868000,6868400,60.496273
6868800,6868800,58.669685
6869200,6869200,46.074944
6869600,6870000,51.216946
6870400,6870400,52.682144
6870800,6870800,43.148483
6871200,6871200,59.252792
6871600,6872000,53.23084
6872400,6872400,55.789074
6872800,6872800,56.913754
6873200,6873600,57.747543
6874000,6874000,50.30899
6874400,6874400,53.493317
6874800,6874800,63.691055
6875200,6875600,56.290558
6876000,6876000,70.91378
6876400,6876400,67.05661
6876800,6876800,67.87691
6877200,6877600,58.61313
6878000,6878000,50.864693
6878400,6878400,52.211945
6878800,6879200,44.78353
6879600,6879600,39.171547
6880000,6880000,61.720512
6880400,6880400,63.924294
6880800,6881200,64.05792
6881600,6881600,68.67108
6882000,6882000,58.893486
6882400,6882800,61.638252
6883200,6883200,72.169205
6883600,6883600,65.57747
6884000,6884000,54.180172
6884400,6884800,59.864067
6885200,6885200,68.96369
6885600,6885600,59.9804
6886000,6886400,67.55344
6886800,6886800,57.134193
6887200,6887200,55.306587
6887600,6887600,66.23795
6888000,6888400,64.45356
6888800,6888800,65.62579
6889200,6889200,69.96922
6889600,6889600,67.701706
6890000,6890400,61.797146
6890800,6890800,66.983315
6891200,6891200,66.15874
6891600,6892000,74.02467
6892400,6892400,72.65242
6892800,6892800,64.49185
6893200,6893200,58.15941
6893600,6894000,56.5817
6894400,6894400,56.981213
6894800,6894800,66.56433
6895200,6895600,64.194016
6896000,6896000,55.72799
6896400,6896400,59.31221
6896800,6896800,57.211136
6897200,6897600,66.99515
6898000,6898000,63.927963
6898400,6898400,56.636906
6898800,6899200,62.365883
6899600,6899600,51.892204
6900000,6900000,58.758804
6900400,6900400,71.79201
6900800,6901200,66.25426
6901600,6901600,76.1528
6902000,6902000,61.35947
6902400,6902400,69.19393
6902800,6903200,59.629654
6903600,6903600,61.98466
6904000,6904000,56.447987
6904400,6904800,63.0483
6905200,6905200,67.620804
6905600,6905600,73.30375
6906000,6906000,60.05105
6906400,6906800,61.55423
6907200,6907200,55.323833
6907600,6907600,55.112595
6908000,6908400,60.396954
6908800,6908800,61.312218
6909200,6909200,62.99613
6909600,6909600,59.573235
6910000,6910400,60.49721
6910800,6910800,65.17784
6911200,6911200,64.958466
6911600,6912000,63.95376
6912400,6912400,54.118637
6912800,6912800,60.692352
6913200,6913200,63.482
6913600,6914000,59.593033
6914400,6914400,57.90275
6914800,6914800,56.253628
6915200,6915200,72.179596
6915600,6916000,51.527985
6916400,6916400,53.49599
6916800,6916800,59.915794
6917200,6917600,51.87284
6918000,6918000,49.50113
6918400,6918400,63.495445
6918800,6918800,60.357857
6919200,6919600,65.04111
6920000,6920000,59.01647
6920400,6920400,54.22009
6920800,6921200,65.414154
6921600,6921600,51.576675
6922000,6922000,61.387787
6922400,6922400,61.75195
6922800,6923200,61.21318
6923600,6923600,64.4798
6924000,6924000,66.18109
6924400,6924800,59.155746
6925200,6925200,62.675537
6925600,6925600,68.43289
6926000,6926000,65.26639
6926400,6926800,61.833473
6927200,6927200,62.373795
6927600,6927600,66.15321
6928000,6928000,57.537003
6928400,6928800,63.329025
6929200,6929200,65.301384
6929600,6929600,65.30521
6930000,6930400,56.480698
6930800,6930800,57.73487
6931200,6931200,61.60318
6931600,6931600,64.28391
6932000,6932400,58.31792
6932800,6932800,67.86687
