## SLURM PROLOG ###############################################################
##    Job ID : 8516932
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2101
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:50:42 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=188186880 - 188202240, avg episodic return=4.77
timesteps=188186880 - 188202240, avg episodic return=3.10
timesteps=188203264 - 188218624, avg episodic return=3.90
timesteps=188218624 - 188218624, avg episodic return=5.10
timesteps=188203264 - 188213504, avg episodic return=4.10
timesteps=188224768 - 188235008, avg episodic return=4.48
timesteps=188219648 - 188235008, avg episodic return=3.77
timesteps=188219648 - 188219648, avg episodic return=5.10
timesteps=188236032 - 188251392, avg episodic return=5.10
timesteps=188246272 - 188246272, avg episodic return=4.10
timesteps=188236032 - 188246272, avg episodic return=4.10
timesteps=188252416 - 188267776, avg episodic return=3.77
timesteps=188252416 - 188262656, avg episodic return=3.85
timesteps=188252416 - 188267776, avg episodic return=3.53
timesteps=188268800 - 188284160, avg episodic return=4.85
timesteps=188273920 - 188279040, avg episodic return=4.60
timesteps=188273920 - 188284160, avg episodic return=4.50
timesteps=188290304 - 188295424, avg episodic return=2.60
timesteps=188285184 - 188300544, avg episodic return=4.50
timesteps=188290304 - 188300544, avg episodic return=4.60
timesteps=188301568 - 188316928, avg episodic return=3.60
timesteps=188306688 - 188306688, avg episodic return=4.60
timesteps=188301568 - 188301568, avg episodic return=6.10
timesteps=188317952 - 188333312, avg episodic return=4.60
timesteps=188317952 - 188333312, avg episodic return=4.60
timesteps=188317952 - 188333312, avg episodic return=3.10
timesteps=188334336 - 188349696, avg episodic return=2.90
timesteps=188334336 - 188349696, avg episodic return=4.10
timesteps=188344576 - 188349696, avg episodic return=3.77
timesteps=188360960 - 188360960, avg episodic return=3.77
timesteps=188355840 - 188355840, avg episodic return=5.77
timesteps=188350720 - 188360960, avg episodic return=4.10
timesteps=188367104 - 188382464, avg episodic return=3.96
timesteps=188367104 - 188382464, avg episodic return=4.43
timesteps=188367104 - 188382464, avg episodic return=4.10
timesteps=188383488 - 188383488, avg episodic return=4.10
timesteps=188383488 - 188398848, avg episodic return=4.35
timesteps=188383488 - 188393728, avg episodic return=5.60
timesteps=188410112 - 188410112, avg episodic return=4.10
timesteps=188399872 - 188415232, avg episodic return=4.43
timesteps=188399872 - 188404992, avg episodic return=3.77
timesteps=188416256 - 188431616, avg episodic return=4.22
timesteps=188421376 - 188431616, avg episodic return=4.60
timesteps=188416256 - 188431616, avg episodic return=4.39
timesteps=188432640 - 188432640, avg episodic return=4.10
timesteps=188432640 - 188448000, avg episodic return=4.67
timesteps=188432640 - 188432640, avg episodic return=3.10
timesteps=188449024 - 188464384, avg episodic return=4.27
timesteps=188454144 - 188464384, avg episodic return=5.43
timesteps=188454144 - 188464384, avg episodic return=2.85
timesteps=188465408 - 188480768, avg episodic return=3.73
timesteps=188465408 - 188480768, avg episodic return=3.99
timesteps=188465408 - 188480768, avg episodic return=4.48
timesteps=188481792 - 188481792, avg episodic return=2.60
timesteps=188481792 - 188492032, avg episodic return=4.30
timesteps=188481792 - 188497152, avg episodic return=4.77
timesteps=188498176 - 188513536, avg episodic return=4.60
timesteps=188498176 - 188508416, avg episodic return=3.77
timesteps=188498176 - 188513536, avg episodic return=3.90
timesteps=188519680 - 188529920, avg episodic return=4.10
timesteps=188514560 - 188524800, avg episodic return=4.85
timesteps=188514560 - 188529920, avg episodic return=4.70
timesteps=188536064 - 188536064, avg episodic return=4.10
timesteps=188530944 - 188541184, avg episodic return=5.10
timesteps=188541184 - 188541184, avg episodic return=4.10
timesteps=188562688 - 188562688, avg episodic return=4.10
timesteps=188547328 - 188562688, avg episodic return=5.70
timesteps=188547328 - 188557568, avg episodic return=5.35
timesteps=188563712 - 188579072, avg episodic return=4.67
timesteps=188563712 - 188579072, avg episodic return=3.77
timesteps=188563712 - 188579072, avg episodic return=4.85
timesteps=188580096 - 188590336, avg episodic return=3.60
timesteps=188580096 - 188595456, avg episodic return=3.50
timesteps=188580096 - 188595456, avg episodic return=4.35
timesteps=188611840 - 188611840, avg episodic return=4.10
timesteps=188596480 - 188606720, avg episodic return=4.35
timesteps=188596480 - 188606720, avg episodic return=4.43
timesteps=188612864 - 188628224, avg episodic return=4.90
timesteps=188617984 - 188628224, avg episodic return=3.43
timesteps=188628224 - 188628224, avg episodic return=5.10
timesteps=188634368 - 188644608, avg episodic return=4.35
timesteps=188629248 - 188644608, avg episodic return=4.43
timesteps=188629248 - 188644608, avg episodic return=3.85
timesteps=188655872 - 188660992, avg episodic return=3.43
timesteps=188645632 - 188655872, avg episodic return=3.60
timesteps=188645632 - 188660992, avg episodic return=4.77
timesteps=188672256 - 188672256, avg episodic return=4.60
timesteps=188667136 - 188677376, avg episodic return=4.60
timesteps=188662016 - 188677376, avg episodic return=3.30
timesteps=188683520 - 188693760, avg episodic return=5.60
timesteps=188678400 - 188693760, avg episodic return=5.30
timesteps=188678400 - 188688640, avg episodic return=4.60
timesteps=188705024 - 188705024, avg episodic return=4.60
timesteps=188694784 - 188710144, avg episodic return=4.43
timesteps=188694784 - 188705024, avg episodic return=4.10
timesteps=188711168 - 188721408, avg episodic return=4.50
timesteps=188711168 - 188726528, avg episodic return=3.77
timesteps=188711168 - 188716288, avg episodic return=3.27
timesteps=188727552 - 188742912, avg episodic return=3.70
timesteps=188727552 - 188742912, avg episodic return=4.35
timesteps=188727552 - 188742912, avg episodic return=3.60
timesteps=188754176 - 188754176, avg episodic return=3.10
timesteps=188743936 - 188759296, avg episodic return=4.30
timesteps=188743936 - 188749056, avg episodic return=3.77
timesteps=188760320 - 188770560, avg episodic return=4.10
timesteps=188765440 - 188775680, avg episodic return=3.90
timesteps=188760320 - 188765440, avg episodic return=5.10
timesteps=188776704 - 188786944, avg episodic return=3.60
timesteps=188776704 - 188792064, avg episodic return=4.43
timesteps=188781824 - 188786944, avg episodic return=3.85
timesteps=188803328 - 188803328, avg episodic return=3.10
timesteps=188793088 - 188808448, avg episodic return=3.77
timesteps=188798208 - 188808448, avg episodic return=3.93
timesteps=188814592 - 188819712, avg episodic return=4.10
timesteps=188824832 - 188824832, avg episodic return=5.10
timesteps=188809472 - 188824832, avg episodic return=3.77
timesteps=188836096 - 188841216, avg episodic return=4.10
timesteps=188836096 - 188836096, avg episodic return=4.10
timesteps=188830976 - 188836096, avg episodic return=4.43
timesteps=188847360 - 188847360, avg episodic return=4.10
timesteps=188847360 - 188852480, avg episodic return=4.50
timesteps=188842240 - 188847360, avg episodic return=3.60
timesteps=188863744 - 188873984, avg episodic return=4.27
timesteps=188858624 - 188873984, avg episodic return=4.70
timesteps=188863744 - 188873984, avg episodic return=4.10
timesteps=188880128 - 188885248, avg episodic return=4.35
timesteps=188885248 - 188885248, avg episodic return=6.10
timesteps=188875008 - 188890368, avg episodic return=3.30
timesteps=188891392 - 188906752, avg episodic return=3.85
timesteps=188896512 - 188906752, avg episodic return=4.35
timesteps=188907776 - 188923136, avg episodic return=4.24
timesteps=188907776 - 188923136, avg episodic return=4.10
timesteps=188912896 - 188912896, avg episodic return=4.10
timesteps=188934400 - 188939520, avg episodic return=4.77
timesteps=188934400 - 188934400, avg episodic return=3.10
timesteps=188924160 - 188939520, avg episodic return=4.32
timesteps=188940544 - 188955904, avg episodic return=4.10
timesteps=188950784 - 188955904, avg episodic return=4.10
timesteps=188940544 - 188950784, avg episodic return=4.85
timesteps=188962048 - 188967168, avg episodic return=4.50
timesteps=188962048 - 188962048, avg episodic return=3.10
timesteps=188973312 - 188983552, avg episodic return=4.10
timesteps=188978432 - 188988672, avg episodic return=4.10
timesteps=188973312 - 188988672, avg episodic return=3.10
timesteps=188989696 - 188999936, avg episodic return=3.30
timesteps=188994816 - 189005056, avg episodic return=4.43
timesteps=188989696 - 189005056, avg episodic return=3.85
timesteps=189006080 - 189021440, avg episodic return=5.10
timesteps=189006080 - 189021440, avg episodic return=4.85
timesteps=189011200 - 189021440, avg episodic return=3.77
timesteps=189022464 - 189037824, avg episodic return=3.93
timesteps=189022464 - 189037824, avg episodic return=3.90
timesteps=189022464 - 189027584, avg episodic return=4.60
timesteps=189043968 - 189049088, avg episodic return=4.90
timesteps=189049088 - 189054208, avg episodic return=5.10
timesteps=189038848 - 189054208, avg episodic return=3.24
timesteps=189055232 - 189070592, avg episodic return=3.77
timesteps=189065472 - 189065472, avg episodic return=5.10
timesteps=189055232 - 189065472, avg episodic return=4.77
timesteps=189071616 - 189081856, avg episodic return=4.50
timesteps=189071616 - 189081856, avg episodic return=3.10
timesteps=189081856 - 189081856, avg episodic return=5.10
timesteps=189088000 - 189103360, avg episodic return=3.77
timesteps=189098240 - 189098240, avg episodic return=2.10
timesteps=189093120 - 189103360, avg episodic return=4.30
timesteps=189109504 - 189119744, avg episodic return=4.10
timesteps=189104384 - 189114624, avg episodic return=4.35
timesteps=189104384 - 189109504, avg episodic return=3.10
timesteps=189120768 - 189125888, avg episodic return=3.85
timesteps=189131008 - 189136128, avg episodic return=5.10
timesteps=189120768 - 189120768, avg episodic return=5.10
timesteps=189137152 - 189147392, avg episodic return=4.77
timesteps=189137152 - 189142272, avg episodic return=5.10
timesteps=189142272 - 189152512, avg episodic return=3.43
timesteps=189153536 - 189168896, avg episodic return=3.93
timesteps=189158656 - 189163776, avg episodic return=4.60
timesteps=189153536 - 189168896, avg episodic return=3.96
timesteps=189175040 - 189185280, avg episodic return=4.60
timesteps=189169920 - 189180160, avg episodic return=3.50
timesteps=189169920 - 189175040, avg episodic return=5.60
timesteps=189186304 - 189201664, avg episodic return=4.60
timesteps=189191424 - 189196544, avg episodic return=3.60
timesteps=189201664 - 189201664, avg episodic return=3.10
timesteps=189207808 - 189218048, avg episodic return=4.10
timesteps=189207808 - 189218048, avg episodic return=4.10
timesteps=189202688 - 189218048, avg episodic return=3.77
timesteps=189219072 - 189229312, avg episodic return=4.10
timesteps=189219072 - 189234432, avg episodic return=4.10
timesteps=189219072 - 189234432, avg episodic return=3.10
timesteps=189245696 - 189250816, avg episodic return=4.10
timesteps=189235456 - 189250816, avg episodic return=4.10
timesteps=189235456 - 189250816, avg episodic return=3.90
timesteps=189262080 - 189267200, avg episodic return=3.35
timesteps=189256960 - 189256960, avg episodic return=4.10
timesteps=189256960 - 189267200, avg episodic return=4.60
timesteps=189268224 - 189283584, avg episodic return=3.85
timesteps=189283584 - 189283584, avg episodic return=4.10
timesteps=189268224 - 189278464, avg episodic return=4.77
timesteps=189284608 - 189299968, avg episodic return=4.77
timesteps=189289728 - 189299968, avg episodic return=6.10
timesteps=189284608 - 189299968, avg episodic return=3.10
timesteps=189306112 - 189316352, avg episodic return=3.43
timesteps=189300992 - 189311232, avg episodic return=5.35
timesteps=189311232 - 189311232, avg episodic return=4.10
timesteps=189317376 - 189332736, avg episodic return=4.10
timesteps=189322496 - 189332736, avg episodic return=5.43
timesteps=189322496 - 189332736, avg episodic return=3.35
timesteps=189333760 - 189344000, avg episodic return=4.85
timesteps=189333760 - 189349120, avg episodic return=4.50
timesteps=189333760 - 189349120, avg episodic return=3.85
timesteps=189365504 - 189365504, avg episodic return=3.10
timesteps=189350144 - 189365504, avg episodic return=3.70
timesteps=189355264 - 189360384, avg episodic return=3.43
timesteps=189366528 - 189381888, avg episodic return=4.30
timesteps=189366528 - 189371648, avg episodic return=4.10
timesteps=189381888 - 189381888, avg episodic return=2.10
timesteps=189382912 - 189398272, avg episodic return=4.43
timesteps=189388032 - 189393152, avg episodic return=4.35
timesteps=189382912 - 189398272, avg episodic return=4.90
timesteps=189409536 - 189409536, avg episodic return=4.10
timesteps=189404416 - 189414656, avg episodic return=5.10
timesteps=189399296 - 189414656, avg episodic return=4.35
timesteps=189415680 - 189420800, avg episodic return=4.10
timesteps=189415680 - 189425920, avg episodic return=4.43
timesteps=189415680 - 189425920, avg episodic return=3.99
timesteps=189437184 - 189442304, avg episodic return=4.43
timesteps=189432064 - 189447424, avg episodic return=3.70
timesteps=189448448 - 189458688, avg episodic return=4.50
timesteps=189453568 - 189458688, avg episodic return=4.43
timesteps=189448448 - 189453568, avg episodic return=5.43
timesteps=189464832 - 189464832, avg episodic return=4.35
timesteps=189464832 - 189480192, avg episodic return=3.90
timesteps=189464832 - 189475072, avg episodic return=4.10
timesteps=189481216 - 189496576, avg episodic return=3.77
timesteps=189481216 - 189491456, avg episodic return=4.77
timesteps=189486336 - 189496576, avg episodic return=3.96
timesteps=189507840 - 189512960, avg episodic return=4.43
timesteps=189497600 - 189512960, avg episodic return=4.77
timesteps=189497600 - 189512960, avg episodic return=4.10
timesteps=189519104 - 189519104, avg episodic return=4.10
timesteps=189513984 - 189519104, avg episodic return=4.10
timesteps=189513984 - 189529344, avg episodic return=3.77
timesteps=189530368 - 189545728, avg episodic return=3.60
timesteps=189540608 - 189540608, avg episodic return=3.10
timesteps=189535488 - 189545728, avg episodic return=3.35
timesteps=189546752 - 189562112, avg episodic return=4.43
timesteps=189546752 - 189562112, avg episodic return=4.93
timesteps=189546752 - 189562112, avg episodic return=4.35
timesteps=189563136 - 189573376, avg episodic return=4.77
timesteps=189568256 - 189578496, avg episodic return=5.10
timesteps=189568256 - 189578496, avg episodic return=5.43
timesteps=189579520 - 189594880, avg episodic return=3.50
timesteps=189579520 - 189594880, avg episodic return=4.10
timesteps=189589760 - 189589760, avg episodic return=4.10
timesteps=189595904 - 189611264, avg episodic return=4.77
timesteps=189595904 - 189611264, avg episodic return=4.90
timesteps=189617408 - 189617408, avg episodic return=4.10
timesteps=189612288 - 189627648, avg episodic return=3.85
timesteps=189612288 - 189627648, avg episodic return=4.10
timesteps=189638912 - 189644032, avg episodic return=4.10
timesteps=189628672 - 189628672, avg episodic return=4.10
timesteps=189633792 - 189638912, avg episodic return=4.60
timesteps=189645056 - 189655296, avg episodic return=4.10
timesteps=189655296 - 189660416, avg episodic return=4.43
timesteps=189645056 - 189660416, avg episodic return=4.10
timesteps=189661440 - 189676800, avg episodic return=4.43
timesteps=189676800 - 189676800, avg episodic return=3.60
timesteps=189682944 - 189693184, avg episodic return=5.10
timesteps=189688064 - 189688064, avg episodic return=5.10
timesteps=189682944 - 189693184, avg episodic return=4.10
timesteps=189699328 - 189709568, avg episodic return=4.50
timesteps=189694208 - 189709568, avg episodic return=4.77
timesteps=189694208 - 189704448, avg episodic return=6.10
timesteps=189710592 - 189725952, avg episodic return=2.90
timesteps=189710592 - 189725952, avg episodic return=4.10
timesteps=189710592 - 189720832, avg episodic return=3.93
timesteps=189742336 - 189742336, avg episodic return=3.10
timesteps=189732096 - 189737216, avg episodic return=5.60
timesteps=189726976 - 189737216, avg episodic return=4.24
timesteps=189743360 - 189758720, avg episodic return=4.50
timesteps=189743360 - 189743360, avg episodic return=7.10
timesteps=189743360 - 189758720, avg episodic return=3.93
timesteps=189759744 - 189775104, avg episodic return=3.81
timesteps=189759744 - 189775104, avg episodic return=3.60
timesteps=189759744 - 189775104, avg episodic return=3.60
timesteps=189776128 - 189791488, avg episodic return=3.30
timesteps=189776128 - 189781248, avg episodic return=4.10
timesteps=189776128 - 189781248, avg episodic return=4.43
timesteps=189792512 - 189802752, avg episodic return=4.35
timesteps=189797632 - 189807872, avg episodic return=4.10
timesteps=189792512 - 189807872, avg episodic return=4.66
timesteps=189814016 - 189824256, avg episodic return=3.90
timesteps=189814016 - 189819136, avg episodic return=4.10
timesteps=189808896 - 189808896, avg episodic return=5.10
timesteps=189825280 - 189840640, avg episodic return=4.43
timesteps=189825280 - 189840640, avg episodic return=4.70
timesteps=189825280 - 189830400, avg episodic return=4.10
timesteps=189846784 - 189846784, avg episodic return=4.10
timesteps=189841664 - 189851904, avg episodic return=4.43
timesteps=189841664 - 189851904, avg episodic return=3.70
timesteps=189858048 - 189873408, avg episodic return=3.70
timesteps=189858048 - 189873408, avg episodic return=4.10
timesteps=189858048 - 189868288, avg episodic return=3.77
timesteps=189884672 - 189889792, avg episodic return=3.60
timesteps=189879552 - 189889792, avg episodic return=4.10
timesteps=189874432 - 189889792, avg episodic return=4.30
timesteps=189906176 - 189906176, avg episodic return=5.10
timesteps=189906176 - 189906176, avg episodic return=4.10
timesteps=189890816 - 189906176, avg episodic return=3.10
timesteps=189907200 - 189922560, avg episodic return=4.10
timesteps=189907200 - 189912320, avg episodic return=4.43
timesteps=189907200 - 189922560, avg episodic return=4.35
timesteps=189923584 - 189933824, avg episodic return=3.60
timesteps=189923584 - 189923584, avg episodic return=4.43
timesteps=189923584 - 189938944, avg episodic return=4.43
timesteps=189939968 - 189955328, avg episodic return=3.10
timesteps=189939968 - 189945088, avg episodic return=4.43
timesteps=189950208 - 189955328, avg episodic return=3.70
timesteps=189971712 - 189971712, avg episodic return=3.10
timesteps=189966592 - 189966592, avg episodic return=4.10
timesteps=189956352 - 189966592, avg episodic return=4.35
timesteps=189972736 - 189982976, avg episodic return=4.50
timesteps=189982976 - 189988096, avg episodic return=4.10
timesteps=189972736 - 189988096, avg episodic return=4.70
timesteps=189989120 - 190004480, avg episodic return=3.77
timesteps=189999360 - 189999360, avg episodic return=5.10
timesteps=189994240 - 189999360, avg episodic return=3.90
timesteps=190010624 - 190010624, avg episodic return=3.43
timesteps=190005504 - 190010624, avg episodic return=4.35
timesteps=190005504 - 190020864, avg episodic return=3.93
timesteps=190021888 - 190027008, avg episodic return=4.77
timesteps=190027008 - 190037248, avg episodic return=6.10
timesteps=190027008 - 190032128, avg episodic return=4.10
timesteps=190043392 - 190053632, avg episodic return=4.77
timesteps=190038272 - 190048512, avg episodic return=5.85
timesteps=190038272 - 190048512, avg episodic return=4.35
timesteps=190070016 - 190070016, avg episodic return=4.10
timesteps=190054656 - 190070016, avg episodic return=4.43
timesteps=190054656 - 190070016, avg episodic return=4.43
timesteps=190071040 - 190086400, avg episodic return=3.60
timesteps=190071040 - 190076160, avg episodic return=4.60
timesteps=190076160 - 190086400, avg episodic return=3.70
timesteps=190087424 - 190097664, avg episodic return=4.50
timesteps=190087424 - 190092544, avg episodic return=4.60
timesteps=190087424 - 190097664, avg episodic return=4.10
timesteps=190108928 - 190114048, avg episodic return=5.10
timesteps=190114048 - 190119168, avg episodic return=3.60
timesteps=190103808 - 190114048, avg episodic return=3.77
timesteps=190120192 - 190135552, avg episodic return=3.43
timesteps=190120192 - 190135552, avg episodic return=4.60
timesteps=190125312 - 190125312, avg episodic return=6.10
timesteps=190141696 - 190151936, avg episodic return=4.35
timesteps=190136576 - 190151936, avg episodic return=5.50
timesteps=190141696 - 190151936, avg episodic return=6.43
timesteps=190158080 - 190158080, avg episodic return=4.60
timesteps=190152960 - 190158080, avg episodic return=3.70
timesteps=190152960 - 190163200, avg episodic return=3.77
timesteps=190174464 - 190179584, avg episodic return=4.10
timesteps=190169344 - 190184704, avg episodic return=3.77
timesteps=190185728 - 190201088, avg episodic return=4.93
timesteps=190185728 - 190201088, avg episodic return=5.43
timesteps=190185728 - 190201088, avg episodic return=4.70
timesteps=190202112 - 190212352, avg episodic return=4.50
timesteps=190207232 - 190212352, avg episodic return=4.77
timesteps=190212352 - 190217472, avg episodic return=4.10
timesteps=190218496 - 190228736, avg episodic return=5.10
timesteps=190228736 - 190233856, avg episodic return=4.10
timesteps=190218496 - 190223616, avg episodic return=4.10
timesteps=190234880 - 190250240, avg episodic return=5.10
timesteps=190234880 - 190250240, avg episodic return=4.43
timesteps=190234880 - 190250240, avg episodic return=4.10
timesteps=190251264 - 190266624, avg episodic return=3.93
timesteps=190251264 - 190266624, avg episodic return=4.10
timesteps=190256384 - 190266624, avg episodic return=2.60
timesteps=190267648 - 190283008, avg episodic return=4.43
timesteps=190267648 - 190283008, avg episodic return=4.60
timesteps=190284032 - 190299392, avg episodic return=5.10
timesteps=190289152 - 190289152, avg episodic return=3.10
timesteps=190289152 - 190289152, avg episodic return=4.10
timesteps=190300416 - 190300416, avg episodic return=4.10
timesteps=190305536 - 190315776, avg episodic return=4.77
timesteps=190300416 - 190315776, avg episodic return=3.90
timesteps=190316800 - 190332160, avg episodic return=4.24
timesteps=190316800 - 190327040, avg episodic return=4.60
timesteps=190316800 - 190332160, avg episodic return=3.10
timesteps=190333184 - 190348544, avg episodic return=4.35
timesteps=190333184 - 190343424, avg episodic return=3.90
timesteps=190333184 - 190348544, avg episodic return=4.10
timesteps=190349568 - 190349568, avg episodic return=2.10
timesteps=190359808 - 190359808, avg episodic return=4.10
timesteps=190349568 - 190349568, avg episodic return=2.10
timesteps=190381312 - 190381312, avg episodic return=1.10
timesteps=190365952 - 190376192, avg episodic return=4.67
timesteps=190365952 - 190381312, avg episodic return=4.27
timesteps=190382336 - 190392576, avg episodic return=5.10
timesteps=190387456 - 190397696, avg episodic return=5.60
timesteps=190387456 - 190397696, avg episodic return=5.60
timesteps=190408960 - 190414080, avg episodic return=3.77
timesteps=190398720 - 190408960, avg episodic return=4.90
timesteps=190398720 - 190414080, avg episodic return=3.85
timesteps=190425344 - 190430464, avg episodic return=4.70
timesteps=190420224 - 190420224, avg episodic return=4.10
timesteps=190430464 - 190430464, avg episodic return=4.10
timesteps=190431488 - 190436608, avg episodic return=4.10
timesteps=190431488 - 190446848, avg episodic return=4.10
timesteps=190431488 - 190446848, avg episodic return=4.27
timesteps=190458112 - 190458112, avg episodic return=2.10
timesteps=190452992 - 190463232, avg episodic return=3.60
timesteps=190447872 - 190458112, avg episodic return=4.70
timesteps=190469376 - 190469376, avg episodic return=5.10
timesteps=190469376 - 190469376, avg episodic return=5.10
timesteps=190469376 - 190479616, avg episodic return=4.60
timesteps=190480640 - 190496000, avg episodic return=3.60
timesteps=190480640 - 190496000, avg episodic return=5.10
timesteps=190480640 - 190490880, avg episodic return=3.10
timesteps=190497024 - 190507264, avg episodic return=4.50
timesteps=190497024 - 190512384, avg episodic return=3.70
timesteps=190518528 - 190528768, avg episodic return=5.43
timesteps=190513408 - 190528768, avg episodic return=4.10
timesteps=190513408 - 190528768, avg episodic return=2.77
timesteps=190534912 - 190534912, avg episodic return=5.10
timesteps=190534912 - 190545152, avg episodic return=5.85
timesteps=190529792 - 190545152, avg episodic return=4.10
timesteps=190561536 - 190561536, avg episodic return=3.10
timesteps=190556416 - 190561536, avg episodic return=4.35
timesteps=190546176 - 190551296, avg episodic return=4.10
timesteps=190562560 - 190577920, avg episodic return=3.60
timesteps=190562560 - 190577920, avg episodic return=4.77
timesteps=190572800 - 190572800, avg episodic return=5.10
timesteps=190584064 - 190594304, avg episodic return=5.10
timesteps=190584064 - 190584064, avg episodic return=3.10
timesteps=190578944 - 190584064, avg episodic return=5.10
timesteps=190595328 - 190610688, avg episodic return=4.60
timesteps=190595328 - 190600448, avg episodic return=3.10
timesteps=190595328 - 190605568, avg episodic return=3.10
timesteps=190611712 - 190627072, avg episodic return=4.60
timesteps=190611712 - 190627072, avg episodic return=4.77
timesteps=190611712 - 190627072, avg episodic return=3.90
timesteps=190628096 - 190643456, avg episodic return=4.43
timesteps=190628096 - 190643456, avg episodic return=5.35
timesteps=190628096 - 190638336, avg episodic return=3.60
timesteps=190644480 - 190644480, avg episodic return=5.60
timesteps=190654720 - 190659840, avg episodic return=4.10
timesteps=190654720 - 190654720, avg episodic return=4.60
timesteps=190660864 - 190665984, avg episodic return=3.10
timesteps=190665984 - 190671104, avg episodic return=3.43
timesteps=190665984 - 190676224, avg episodic return=4.20
timesteps=190682368 - 190687488, avg episodic return=2.77
timesteps=190687488 - 190687488, avg episodic return=5.10
timesteps=190677248 - 190692608, avg episodic return=3.70
timesteps=190693632 - 190703872, avg episodic return=4.60
timesteps=190698752 - 190708992, avg episodic return=3.60
timesteps=190698752 - 190708992, avg episodic return=3.43
timesteps=190715136 - 190725376, avg episodic return=3.77
timesteps=190710016 - 190725376, avg episodic return=4.43
timesteps=190710016 - 190725376, avg episodic return=4.10
timesteps=190726400 - 190741760, avg episodic return=4.85
timesteps=190741760 - 190741760, avg episodic return=6.10
timesteps=190731520 - 190741760, avg episodic return=4.10
timesteps=190742784 - 190753024, avg episodic return=5.10
timesteps=190742784 - 190742784, avg episodic return=4.10
timesteps=190742784 - 190753024, avg episodic return=3.93
timesteps=190759168 - 190774528, avg episodic return=4.30
timesteps=190759168 - 190774528, avg episodic return=3.48
timesteps=190759168 - 190774528, avg episodic return=4.35
timesteps=190780672 - 190780672, avg episodic return=2.10
timesteps=190775552 - 190785792, avg episodic return=5.10
timesteps=190775552 - 190775552, avg episodic return=4.10
timesteps=190791936 - 190797056, avg episodic return=4.60
timesteps=190791936 - 190807296, avg episodic return=4.96
timesteps=190797056 - 190797056, avg episodic return=5.10
timesteps=190808320 - 190813440, avg episodic return=3.77
timesteps=190808320 - 190823680, avg episodic return=4.10
timesteps=190818560 - 190818560, avg episodic return=5.10
timesteps=190824704 - 190824704, avg episodic return=4.10
timesteps=190829824 - 190840064, avg episodic return=4.10
timesteps=190829824 - 190840064, avg episodic return=5.10
timesteps=190841088 - 190856448, avg episodic return=5.60
timesteps=190841088 - 190841088, avg episodic return=5.10
timesteps=190841088 - 190851328, avg episodic return=3.60
timesteps=190857472 - 190867712, avg episodic return=5.30
timesteps=190857472 - 190867712, avg episodic return=4.60
timesteps=190867712 - 190872832, avg episodic return=4.10
timesteps=190873856 - 190878976, avg episodic return=4.60
timesteps=190878976 - 190889216, avg episodic return=5.10
timesteps=190873856 - 190889216, avg episodic return=4.10
timesteps=190890240 - 190895360, avg episodic return=5.43
timesteps=190890240 - 190905600, avg episodic return=4.10
timesteps=190890240 - 190900480, avg episodic return=5.77
timesteps=190911744 - 190921984, avg episodic return=4.60
timesteps=190906624 - 190911744, avg episodic return=5.43
timesteps=190906624 - 190921984, avg episodic return=3.77
timesteps=190923008 - 190938368, avg episodic return=5.43
timesteps=190923008 - 190938368, avg episodic return=4.77
timesteps=190933248 - 190933248, avg episodic return=4.10
timesteps=190939392 - 190954752, avg episodic return=4.43
timesteps=190939392 - 190954752, avg episodic return=4.10
timesteps=190944512 - 190954752, avg episodic return=5.10
timesteps=190955776 - 190971136, avg episodic return=4.23
timesteps=190955776 - 190966016, avg episodic return=4.43
timesteps=190955776 - 190966016, avg episodic return=3.35
timesteps=190972160 - 190987520, avg episodic return=5.93
timesteps=190972160 - 190982400, avg episodic return=5.43
timesteps=190972160 - 190987520, avg episodic return=4.23
timesteps=190988544 - 190988544, avg episodic return=4.60
timesteps=190988544 - 191003904, avg episodic return=4.30
timesteps=190988544 - 190988544, avg episodic return=4.10
timesteps=191015168 - 191020288, avg episodic return=4.10
timesteps=191010048 - 191020288, avg episodic return=4.10
timesteps=191004928 - 191010048, avg episodic return=4.30
timesteps=191021312 - 191036672, avg episodic return=3.90
timesteps=191021312 - 191031552, avg episodic return=4.10
timesteps=191026432 - 191031552, avg episodic return=4.10
timesteps=191037696 - 191053056, avg episodic return=5.43
timesteps=191047936 - 191047936, avg episodic return=2.10
timesteps=191037696 - 191053056, avg episodic return=4.10
timesteps=191054080 - 191069440, avg episodic return=4.10
timesteps=191059200 - 191069440, avg episodic return=4.60
timesteps=191059200 - 191069440, avg episodic return=4.60
timesteps=191070464 - 191085824, avg episodic return=4.60
timesteps=191080704 - 191085824, avg episodic return=5.10
timesteps=191080704 - 191085824, avg episodic return=3.43
timesteps=191091968 - 191102208, avg episodic return=3.43
timesteps=191086848 - 191097088, avg episodic return=4.43
timesteps=191091968 - 191091968, avg episodic return=4.10
timesteps=191103232 - 191118592, avg episodic return=5.10
timesteps=191108352 - 191118592, avg episodic return=4.10
timesteps=191108352 - 191118592, avg episodic return=4.10
timesteps=191124736 - 191124736, avg episodic return=5.10
